id,label,type,definition,color,size,degree
https://data.crow.nl/imbor/term/61499dc1-9531-413d-8a71-f5ac539b4b88,Step,Concept,Een fitnesstoestel bestaande uit een opstap van bepaalde hoogte waarmee veel verschillende oefeningen gedaan kunnen worden.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/1c1993d3-7872-45ad-bc1f-5c78ff9bd4cd,Aansturen,Concept,Het regelen van of het aanzetten tot handelingen van een ander object.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/b4cc7b57-2758-4778-953d-211c5c412bfc,Gemeentelijk cultuurhistorisch attentiegebied,Concept,,#FFEAA7,5,5
https://data.crow.nl/imbor/term/bf417ed1-cb8c-4acd-98d4-95a4119a4730,Bar,Concept,"The bar is a non-SI unit of pressure, defined by the IUPAC as exactly equal to 100,000\a. It is about equal to the atmospheric pressure on Earth at sea level, and since 1982 the IUPAC has recommended that the standard for atmospheric pressure should be harmonized to \\(100,000\\,Pa = 1 \\,bar \\approx 750.0616827\\, Torr\\). ",#FFEAA7,5,6
https://data.crow.nl/imbor/term/51f51dba-8f16-4de4-b6dd-699d246c58b9,Interne overstortput,Concept,Een overstortput die loost op een voorziening binnen hetzelfde rioolstelsel. (Bron: GWSW),#FFEAA7,5,6
https://data.crow.nl/imbor/term/a1848f04-8ddb-46ee-affc-fe63fc1aaea2,type overspanningsbeveiliging,Concept,Categorisering van de overspanningsbeveiliging welke bij het object toegepast wordt.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/066f6af4-e7da-4fd2-ad78-4404d9978d03,Aquaduct,Concept,"Kunstwerk waarmee een watergang door een bakvormige constructie over een weg, een spoorweg, een andere watergang, een leiding of een terrein wordt geleid.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/d376cb96-34cf-48a6-84c7-ce01d6a382a8,Onderhoudsvoorschrift,Concept,Een document dat richtlijnen voor het uitvoeren van onderhoud aan een technische installatie bevat.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/492088b2-aadb-4e3b-884d-14758559ece0,Wegdeel,Concept,"Kleinste functioneel onafhankelijk stukje van een NEN 3610 Weg met gelijkblijvende, homogene eigenschappen en relaties en primair bedoeld voor gebruik door weg-, spoor- en vliegverkeer te land.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/d3fe456d-707f-494b-affd-4b00baaf3426,protocolversie,Concept,De versieaanduiding van het protocol op basis waarvan het object communiceert.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/07e4e169-7f3a-4f53-b53e-4a185f7d81df,Kooi,Concept,"Een hoog (overdekt) hek dat een ander atletiekbaanonderdeel, zoals een discuswerplocatie, afschermt.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/a3b606ac-0a2c-4bc0-8ffc-83126dd1b470,Schommel,Concept,Speeltoestel met bewegende delen waarbij het gewicht van de gebruiker wordt ondersteund onder een draaipunt of cardankoppeling met het draaipunt of de cardankoppeling op meer dan 1300 mm boven de grond.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/d3b97955-6a6e-4b8d-97fa-75128d16eb45,hoofdgemaal,Concept,Aanduiding voor het belangrijkste gemaal binnen een afstroomgebied.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/19c00b05-4f9f-4bd2-9a4b-874bb5522671,waarheidswaarde,Concept,De aanduiding van de mate waarin een propositie waar is.,#FFEAA7,5,81
https://data.crow.nl/imbor/term/6ec4c983-92f8-43b4-842c-d4a3b44e0f9d,C19,Concept,"Gesloten voor voertuigen die, met inbegrip van lading, hoger zijn dan op het bord is aangegeven.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/4b6ab639-8cc4-480b-ac33-2ba336ad121b,Stelten,Concept,Een behendigheidsparcours bestaande uit een verzameling langwerpige palen met daaraan bevestigd voetsteunen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/75b6c929-37dc-4278-8e37-0f3eb8e5dd5c,Constructievoeg,Concept,Naad of onderbreking aan het oppervlak van een constructie.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/14d8e702-24ad-425f-abc4-72f99946ca56,Dubbel omgezette rand,Concept,"De uiterste rand van het bord is een voor de tweede keer verstevigd, waardoor die breder oogt dan een normale rand en stevigheid verleent aan het gehele bord.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/85b28c96-019c-46bc-b610-fe344a53749b,Laadperron,Concept,Een plaats tegen of in een gebouw waar een vrachtwagen kan laden en lossen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/de34e911-e110-419a-9286-55f7be51bf00,"0 tot 0,5 m.",Concept,"Klasse in ondergrens voorzien door de ruimtelijk strekkende hoeveelheid van nul meter en in bovengrens voorzien door de afgemeten, ruimtelijk strekkende hoeveelheid van een halve meter.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/56b2ed2e-a635-4381-a4b1-64edd69a71c5,Hoger dan 5m.,Concept,Hoogteklasse in ondergrens voorzien door de ruimtelijk strekkende hoeveelheid van vijf meter.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/94d2de20-507e-47f5-8ded-1be1c7f308cf,C23-04,Concept,Spitsstrook vrijmaken.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/77ab60c1-47c6-426e-865c-13e4c243ee9a,Geslotenverklaringbord,Concept,Categorie C officiële verkeersborden conform RVV1990. De C-serie verkeersborden maken de weggebruiker duidelijk of ze toestemming heeft door te rijden.,#FFEAA7,5,69
https://data.crow.nl/imbor/term/fa79676e-5d5c-4745-be6e-a9e4857f7129,OB612,Concept,Tekst: nat wegdek.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/033c0c58-a037-4590-ae6c-f008598a41e2,bereikbaarheid,Concept,Aanduiding voor de aan de omgeving gerelateerde toegankelijkheid van het object dat beheerd moet worden.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/c7a2520e-2bde-4554-aa6d-baa064a0465b,Watergeefsysteem (aanplant),Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/fa1b8f10-b13c-40d1-b96f-689b9a8817f8,Reëel object,Concept,Geo-object dat zich geheel materieel manifesteert.,#FFEAA7,5,18
https://data.crow.nl/imbor/term/1baf785d-04d4-4393-8d2c-57d91dbb17ef,Retourslibleiding,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/0a5da63e-d269-419d-9314-0acf226a7b8a,Robuust nat,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/1cdca776-9184-4113-81ef-db722d68ecdc,SH07,Concept,Herentoilet.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/1129a454-8ab4-4f92-a980-034f87b03269,DOR,Concept,Droge oever met >50% riet.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/336efd0a-ecc7-424d-8db8-ed4524f395f1,BW201r,Concept,Fietsers oversteken rechts.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/22d19b7a-69d6-41ba-a68f-1cc3811bd0eb,ObjectSoortnaam,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Object en het attribuut soortnaam.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/6aaf5e8f-0daf-462f-bdd5-06723cfd4e1f,SW11,Concept,Woonboot.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/23248ea1-f130-41c1-a1d9-9a91f7339e28,Kunststofring,Concept,Een ringvormig element van kunststof vult de voeg op.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/e7db5921-0c55-434d-8cae-8ac89b989468,interne sensor,Concept,Aanduiding voor het type sensor dat onderdeel uitmaakt van het object dat verlichting aanstuurt.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/291d552c-f8d4-404c-ba64-dfed9f38acaa,HandhavingssysteemVerschijningsvorm,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Handhavingssysteem en het attribuut verschijningsvorm.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/c9f667d8-c743-4686-ad17-19cb9ef9214c,Insteek sloot,Concept,Een profiellijn langs een watergang die de insteekpunten van de watergang voorstelt.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/e55b5f73-ec19-4c4c-940c-cfd3c94971b6,Lichtbaken,Concept,Waarschuwingsteken in vaarwater dat van een licht voorzien is.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/7c601d66-f7d5-47c4-aee7-7dd0b46cd766,Opstelstrook: rechtdoor,Concept,Rijstrook in een opstelvak.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/379f7aa5-8fd3-45ef-914d-292d15527c98,VR09-4,Concept,Let op: rechtdoor gaande (brom)fietsers in 2 richtingen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/27256b53-47d9-4548-ab00-44ef1bac3b11,Dikformaat,Concept,"Een straatsteen van bepaalde afmeting: een klinker van dit formaat is 20 tot 21 centimeter lang en 6,5 tot 7 centimeter breed. Er gaan 72 van dergelijke klinkers in een vierkante meter.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/16bcd66a-b30a-4405-923e-08fa8ca663b1,Eenvoudig speelhuis,Concept,Een simpel uitziend en ontworpen overdekt speeltoestel dat lijkt op een huisje en waar men in kan spelen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/a2cfcfb2-c32b-43b1-b375-a403668dca8c,Inlaatsluis,Concept,Een sluis met als doel het inlaten van water in een bepaald gebied.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/19e36b9e-d44e-4dbd-8638-3a979f6952a6,Rond,Concept,Cirkelvormig en zonder hoeken.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/22d69dde-34b3-4c83-96f8-fd28dade6034,N02-1-(xx),Concept,Straatnaambord met 2 tekstregels met gebiedsindeling in wit vlak boven de straatnaam.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/5b449eb8-6b68-473d-b95f-04e4087a80b7,GrafVerschijningsvorm,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Graf en het attribuut verschijningsvorm.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/36fdc3a1-8fd4-4fa0-ba6c-c2e9775949de,Wildsignalering,Concept,"Systeem waarmee wild door middel van afzettingen naar één plek wordt gedwongen waar het kan oversteken. Daar wordt het met een infraroodvlak en/of laserlijn gedetecteerd, waarna een matrixbord oplicht. Daarop staat een waarschuwingsteken voor overstekend wild en de maximale snelheid van 50 km/u aangegeven.",#FFEAA7,5,7
https://data.crow.nl/imbor/term/f5dcab2e-e768-4277-ba16-95542a77d2bd,Sensor,Concept,"Apparaat voor de meting van een fysieke grootheid (bijv. temperatuur, licht, druk, elektriciteit).",#FFEAA7,5,33
https://data.crow.nl/imbor/term/781e3a05-c66c-4e05-9c00-17ae2ff99f00,J13,Concept,Waarschuwing voor overweg met twee of meer sporen zonder slagbomen (dubbele Andreaskruis).,#FFEAA7,5,6
https://data.crow.nl/imbor/term/a0a92cfb-a970-4968-a130-12a4bd1bb852,Waarschuwingsbord,Concept,Categorie J: officiële verkeersbordenconform de richtlijnen. De J-serie verkeersborden waarschuwen u als weggebruiker voor gevaarlijke situaties of locaties waar extra attentie gewenst is.,#FFEAA7,5,63
https://data.crow.nl/imbor/term/8ab02150-a5a4-447f-b42d-06f2eea58b00,Vogelscherm,Concept,"Een langwerpig, kamachtig scherm dat men tussen de eerste laag dakpannen van een huis of een ander gebouw monteert om vogels te weren nesten te maken in die ruimtes.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/7ff39639-7166-438a-ad48-2e4795afa437,Faunameubilair,Concept,Meubilair ten behoeve van de bescherming van fauna en faunageleiding.,#FFEAA7,5,16
https://data.crow.nl/imbor/term/d1b7b1ca-baf4-44e5-9be9-60dcafd3e80a,Boezemsloot,Concept,"Een sloot die water vervoert van of naar de boezem, het oppervlaktewater dat er toe dient om polderwater op te vangen en af te voeren.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/5024b7bc-bae5-4fb2-a89e-f0109eb30f06,Gehandicaptenparkeerplaats,Concept,"Het object wordt gebruikt als parkeervak voor mindervaliden met een gehandicaptenparkeerkaart, een parkeerbewijs met speciale rechten.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/ed349c0e-47ce-4002-80a5-5f5d02fc8305,aansturingsprotocol,Concept,Protocol voor het aansturen/besturen van de lichtbron.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/d25260a3-e89e-4458-b660-de0b44f8eda5,Bestemmingsplangrens,Concept,De grens van een bestemmingsplan. Een bestemmingsplan in Nederland beschrijft wat er met de ruimte in een bepaalde gemeente mag gebeuren.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/696fe178-a9bc-4ca2-ad5e-434fe9363ae9,Registratieve ruimte,Concept,Op basis van wet- of regelgeving afgebakende ruimte die als eenheid geldt van politiek-bestuurlijke verantwoordelijkheid of voor bedrijfsvoering.,#FFEAA7,5,31
https://data.crow.nl/imbor/term/f93c3ed3-19ad-46f6-ac6d-ba4d3015b5c9,Brandwerend band,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/ed1ff3d0-bd74-42bf-a831-be7cd289de71,KastTypeSchakeling,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Kast en het attribuut type schakeling.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/b5bebf3e-2b5b-4955-aef8-dcddf86aa91e,Grondspot,Concept,"Lichtbron, verwerkt in de grond of verharding, die een bundel gericht licht geeft.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/61eefdb6-0ad4-4e14-98d2-e0672b40e0c1,Be- of ontluchten,Concept,Het toevoeren of aftappen van het homogene mengsel van gassen in de onderste lagen van de aardatmosfeer.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/d7ded6a4-5af2-497b-91a9-d96108317cde,TunnelgangVerschijningsvorm,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Tunnelgang en het attribuut verschijningsvorm.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/5e6a3264-d802-4006-8250-1ac6cef724b0,A0280,Concept,Einde maximumsnelheid 80 km per uur.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/e3cc30ef-489a-40a2-aab8-ea492542032a,Te verlanden sloot,Concept,Een sloot die op natuurlijke of kunstmatige wijze wordt omgevormd tot land.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/31b9a144-b6a8-4aac-ab54-aee361efc0ee,0 op 1 relatie,Concept,"Er kan één waarde geregistreerd worden, maar deze hoeft niet verplicht geregistreerd worden en mag ook ontbreken.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/ed06e07b-fc95-4661-a0ed-fb0ffd3816d7,Vluchthaven,Concept,"Verharde strook van beperkte lengte langs de rijbaan, waarop in geval van nood mag en kan worden gestopt.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/716f23fe-f8a2-4d34-b208-20555b99b41b,ST19,Concept,Theater.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/c71d8455-1535-47e2-a73b-532617e42c5a,OB754,Concept,Tekst: fietsers op rijbaan.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/74c1c1c2-96ec-44dc-9887-61e3ccd890c1,A.15,Concept,Verboden voor zeilschepen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/9fbc49fa-9f0b-4786-b121-99afbe2cc96a,Verbodsteken,Concept,A-serie: scheepvaartborden Conform BPR / Verbodstekens.,#FFEAA7,5,28
https://data.crow.nl/imbor/term/6f21ec35-20ff-4552-9dbb-26702cf2620f,Quarterpipe,Concept,Een gebogen ramp met platform (ook Quarter-pipe genoemd).,#FFEAA7,5,5
https://data.crow.nl/imbor/term/418cf7d3-e348-46b5-81e6-74be74b505f1,dikte schot,Concept,Maat voor de dikte van het schot van het object.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/8109eb86-9769-4267-b456-9b355f1f4b79,Steunsprong,Concept,Een fitnesstoestel om een turnoefening uit te voeren waarbij men zich met twee handen afzet op het toestel en de benen zijdelings over het toestel zwaait.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/f5bb6b88-901f-4e54-a45c-e5222392965f,3x40A,Concept,Het object heeft als onderdeel drie stroomaansluitingen met ieder een stroomsterkte van veertig ampère.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/2f96bdc3-3971-41f7-b34e-5c0274828992,Klimboog,Concept,"Een klimtoestel in de vorm van een boog, vaak met sporen om op te staan of aan vast te grijpen.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/74296912-299b-4d30-acf1-882965e430db,Meercomponenten koudplast type II,Concept,Een vloeibare massa die wordt gebruikt om wegmarkeringen uit op te bouwen die koud wordt aangebracht en bestaat uit twee bestanddelen. Uitgevoerd met speciale parels die er boven uitsteken.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/e135097c-1c89-44fa-86da-bb3372d64d13,Markeringmateriaal,Concept,Materialen voor wegmarkeringen en verkeersgeleiding,#FFEAA7,5,24
https://data.crow.nl/imbor/term/3153b936-f86c-46ca-baa2-5d28558c0f37,F22,Concept,Einde verplichte rijstrook of rijbaan voor vrachtauto's.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/61240faa-cd6d-4914-b492-3c03ec203f83,Tafel,Concept,Meubel om aan te zitten dat zelfstandig object in de openbare ruimte staat.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/6bd30317-3c13-4d85-9635-9fac1789ccd7,Hurdles,Concept,Een lage verzameling horden bedoeld als fitnessoefening voor behendigheid en cardio.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/049e0f4f-bb80-48b7-97e5-93518627ce01,D03_BB22,Concept,Bord dat aangeeft dat het aan beide zijden voorbij mag worden gegaan op een zeskantig gele zuil.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/8a059fa0-28be-485c-b358-53e467e16ea1,Swinghulp,Concept,"Een (halve) metalen cirkel die diagonaal op een afslagplaats is geplaatst, bedoeld om beginnende golfers te de juiste slagvorm te leren, omdat een verkeerde slagvorm met de club tegen de rand van de (halve) cirkel zou stoten.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/073014a5-63fb-43db-96bb-d7b4e3ff59e2,OB52,Concept,Uitgezonderd fietsers.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/aea0aae6-a831-4bbd-bca3-338f30c3f2d1,T12-2l_C18-2,Concept,"Voorwaarschuwingsborden bij werk in uitvoering, asverlegging van 2 rijstroken met 1 rijstrook naar links naar de naastliggende rijstrook.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/2012b339-ddfe-4461-bcf5-982ebedab91c,imsi,Concept,Afkorting voor 'International Mobile Subscriber Identity'; een uniek nummer dat bij digitale communicatie verzonden wordt om de drager van de zender te identificeren.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/0bb52321-a32c-4305-8a56-694f1baac77c,Dubbele zonestreep,Concept,"Wegmarkering in dwarsrichting welke het begin of einde van een verkeerszone aangeeft, uitgevoerd als dubbele strepen.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/21ae25dd-0141-4d32-bbdb-5b77cc123e0d,OB411-500,Concept,Afstandsaanduiding met richting.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/92605b99-bc64-4452-a03c-e6d047c153b7,Hexagon Pull Up Station,Concept,Een zeshoekig frame met aan iedere zijde een dwarsstaaf om optrekoefeningen mee te doen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/eca4ff7f-f804-4aa1-9ece-e7303e18e46c,VerbindingszoneVerschijningsvorm,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Verbindingzone en het attribuut verschijningsvorm.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/92d913e1-337b-415e-8aa0-92570f5b503d,J08,Concept,Waarschuwing voor gevaarlijk kruispunt.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/d8951f0f-5ae5-4b3d-ae04-59650ec3ea43,Lijnen,Concept,Het lichtdoorlatende deel van het object heeft een structuur met rechte strepen,#FFEAA7,5,5
https://data.crow.nl/imbor/term/4ee4ddba-18b7-48e1-b33a-e0ac278f18c2,TBW500,Concept,Benaming rusthaven langs auto(snel)weg.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/b5cfd6cf-758a-411a-b8ed-353b835d81f5,Segmentstuw,Concept,Een stuw die twee of meer kleppen of openingen heeft die afzonderlijk bediend of gesloten kunnen worden.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/d8e14379-e51d-4592-afba-58f6fa1fe1a5,Stuw,Concept,Vaste of beweegbare waterkering voor het voortduwen van water tot een gewenst peil.,#FFEAA7,5,24
https://data.crow.nl/imbor/term/894dbf74-f2a1-40f6-b905-e2264be8406a,Atletiekstadion,Concept,Plaats waar bezoekers kunnen kijken naar atletiekwedstrijden.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/53a84b12-985a-492b-be39-faa6036847fc,SK04,Concept,Kanoverhuur.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/87f574a0-6f90-4eb0-9c6d-ddb2940358d3,D,Concept,Van slechte tot uiterst slechte kwaliteit.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/4bd9d466-d6d8-4324-8525-4f887f9848be,oppervlakte,Concept,"Een maat voor de grootte van het beheerobject, mits mogelijk overname van BGT|IMGeo.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/51f8d55e-cf24-4e74-a82a-ac4dc4c0c2e1,tweedimensionale eigenschap,Concept,Bepaling van een afmeting in twee richtingen.,#FFEAA7,5,38
https://data.crow.nl/imbor/term/710cc1cc-f02b-4613-b57e-5e43447c47b8,Fijnstofsensor,Concept,Optische stofsensor welke de luchtkwaliteit zeer nauwkeurig kan meten op basis van licht detectie van lucht- /stofdeeltjes.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/ce32b0a7-7fe0-499f-9a03-b936f0576c10,Spitsstrook,Concept,Rijstrook die alleen tijdens een spitsperiode toegankelijk is voor verkeer.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/688adffb-fbff-43b0-a13a-a576ebd4cd9f,Hijsinrichting,Concept,Een constructieonderdeel dat bestaat uit een (gemotoriseerde) kabel met een haak waarmee dingen opgetakeld of -gehesen kunnen worden.,#FFEAA7,5,6
